"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20130101 ~ 20130131"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 고성군 간성읍 상리","501","0501","0000","동해2","72.42","201301","17","4,100","1","1990","수성로 90"
"강원도 고성군 간성읍 신안리","111","0111","0000","고성삼익레스타운","39.36","201301","9","4,200","2","1998","남천마루2길 6"
"강원도 고성군 간성읍 신안리","111","0111","0000","고성삼익레스타운","39.36","201301","10","4,300","9","1998","남천마루2길 6"
"강원도 고성군 간성읍 신안리","111","0111","0000","고성삼익레스타운","39.36","201301","11","4,450","6","1998","남천마루2길 6"
"강원도 고성군 거진읍 거진리","428-5","0428","0005","동진","56.04","201301","16","3,500","5","1989","거탄진로 23"
"강원도 동해시 단봉동","24-4","0024","0004","성협5차","31.5","201301","16","2,300","2","1998","단봉길 16"
"강원도 동해시 동회동","442","0442","0000","대동3차","59.3575","201301","11","8,600","14","1996","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","북삼코아루","134.98","201301","4","25,500","20","2007","효자남길 9"
"강원도 동해시 동회동","442","0442","0000","현대5차","134.783","201301","7","21,000","7","1999","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","현대5차","134.783","201301","12","19,800","14","1999","청운1길 29"
"강원도 동해시 동회동","90","0090","0000","협성1차","59.6","201301","23","5,700","4","1995","효자남길 10"
"강원도 동해시 동회동","86","0086","0000","협성2차","33.2","201301","25","3,000","3","1999","효자남길 8-7"
"강원도 동해시 묵호진동","1-83","0001","0083","삼본임대","40.965","201301","3","2,800","3","1996","해맞이길 231"
"강원도 동해시 묵호진동","1-83","0001","0083","삼본임대","22.84","201301","21","1,800","5","1996","해맞이길 231"
"강원도 동해시 발한동","599-32","0599","0032","우석2차","31.76","201301","22","1,800","5","1987","수원지2길 23-6"
"강원도 동해시 부곡동","80","0080","0000","선샤인파크","107.6","201301","2","13,300","11","2005","임항로 10"
"강원도 동해시 부곡동","80","0080","0000","선샤인파크","77.1","201301","9","10,700","7","2005","임항로 10"
"강원도 동해시 부곡동","80","0080","0000","선샤인파크","84.99","201301","15","11,980","4","2005","임항로 10"
"강원도 동해시 부곡동","111-1","0111","0001","유존","35.045","201301","3","2,832","10","1995","부곡2길 26-1"
"강원도 동해시 쇄운동","1100","1100","0000","아름다운아침","60","201301","7","9,654","10","2012","효자로 572-1"
"강원도 동해시 쇄운동","1100","1100","0000","아름다운아침","60","201301","11","9,654","11","2012","효자로 572-1"
"강원도 동해시 쇄운동","1100","1100","0000","아름다운아침","60","201301","17","9,654","10","2012","효자로 572-1"
"강원도 동해시 이도동","155","0155","0000","이도1주공","49.62","201301","7","6,000","7","1999","이원길 180-2"
"강원도 동해시 이도동","155","0155","0000","이도1주공","49.62","201301","20","5,800","10","1999","이원길 180-2"
"강원도 동해시 이도동","154","0154","0000","이도2주공","59.39","201301","3","8,200","9","1999","이원길 180-2"
"강원도 동해시 천곡동","1102","1102","0000","동해금호어울림","84.906","201301","7","19,700","11","2007","평릉길 14"
"강원도 동해시 천곡동","91-2","0091","0002","롯데","59.88","201301","10","7,700","5","1996","감추7길 22-11"
"강원도 동해시 천곡동","1077","1077","0000","삼성","84.99","201301","9","11,600","8","1991","대학로 31"
"강원도 동해시 천곡동","1077","1077","0000","삼성","84.99","201301","28","10,000","15","1991","대학로 31"
"강원도 동해시 천곡동","1060-2","1060","0002","센트로빌","59.9587","201301","7","10,000","4","2003","한섬로 73"
"강원도 동해시 천곡동","942","0942","0000","쌍용","83.7","201301","25","10,750","18","2000","동굴로 149"
"강원도 동해시 천곡동","1080","1080","0000","천곡주공1차","43.97","201301","7","4,000","3","1983","천곡로 20"
"강원도 동해시 천곡동","1080","1080","0000","천곡주공1차","43.97","201301","30","4,000","2","1983","천곡로 20"
"강원도 동해시 천곡동","306","0306","0000","천곡주공3차","49.22","201301","30","5,450","1","1985","동굴로 61-19"
"강원도 동해시 천곡동","415","0415","0000","천곡주공4차","39.6","201301","18","4,100","2","1989","샘실1길 5"
"강원도 동해시 천곡동","415","0415","0000","천곡주공4차","46.98","201301","22","4,300","3","1989","샘실1길 5"
